planned_run_cell_id,ablation_id,condition_id,dataset_id,budget_id,role_id,branch_slot,resolved_branch_rule,model_repeat_index,aux_repeat_index,seed_id,seed_purpose,comparison_reference,notebook_stage,gate,terminal_required,analysis_outputs_required
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR028,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,28,356188219,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR029,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,29,245584457,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR030,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,30,937549581,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR031,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,31,980134899,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR032,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,32,2013820867,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR033,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,33,1698791071,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR034,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,34,708188636,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR035,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,35,1007682662,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR036,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,36,527181227,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR037,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,37,1984031645,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR038,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,38,623903664,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR039,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,39,1358630778,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR040,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,40,1803565757,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR041,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,41,540182085,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR042,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,42,59237676,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR043,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,43,1790216007,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR044,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,44,820746284,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR045,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,45,1073743777,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR046,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,46,1621572106,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR047,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,47,474881794,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR048,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,48,1360838880,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR049,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,49,1131683476,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR050,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,50,1690724941,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR051,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,51,1423306756,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR052,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,52,109317179,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR053,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,53,216506360,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR054,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,54,1941348618,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR055,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,55,412238144,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR056,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,56,631432065,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR057,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,57,2110724608,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR058,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,58,1165536366,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR059,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,59,1254989558,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR060,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,60,147098442,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR061,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,61,865248977,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR062,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,62,147212249,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR063,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,63,448672277,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR064,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,64,1695095287,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR065,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,65,1900946907,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR066,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,66,551302624,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR067,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,67,422478849,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR068,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,68,1520789559,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR069,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,69,1939953011,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR070,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,70,2147045739,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR071,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,71,1603786483,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR072,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,72,213938878,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR073,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,73,537444973,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR074,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,74,631540963,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR075,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,75,1064786667,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR076,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,76,1795162513,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR077,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,77,1782003889,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR078,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,78,1659679913,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR079,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,79,875739706,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR080,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,80,1496096605,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR081,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,81,325192625,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR082,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,82,654370745,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR083,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,83,1650208056,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR084,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,84,1451112003,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR085,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,85,455038719,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR086,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,86,432415125,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR087,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,87,95107929,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR088,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,88,1141034669,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR089,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,89,191969496,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR090,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,90,1432034626,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR091,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,91,1190744536,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR092,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,92,712700678,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR093,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,93,1927669145,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR094,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,94,1051041395,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR095,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,95,1519026037,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR096,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,96,840526748,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR097,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,97,873261356,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR098,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,98,1374366946,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-PhysioNetMI-SAN-PERM-FULL_TRAIN-MR00-PR099,A0,A0-RAW-ACCEPT-ALL,PhysioNetMI,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,99,2040944849,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-BNCI2014_001-SAN-PERM-FULL_TRAIN-MR00-PR000,A0,A0-RAW-ACCEPT-ALL,BNCI2014_001,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,0,1509846610,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-BNCI2014_001-SAN-PERM-FULL_TRAIN-MR00-PR001,A0,A0-RAW-ACCEPT-ALL,BNCI2014_001,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,1,969636234,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-BNCI2014_001-SAN-PERM-FULL_TRAIN-MR00-PR002,A0,A0-RAW-ACCEPT-ALL,BNCI2014_001,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,2,987906420,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-BNCI2014_001-SAN-PERM-FULL_TRAIN-MR00-PR003,A0,A0-RAW-ACCEPT-ALL,BNCI2014_001,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,3,619233429,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-BNCI2014_001-SAN-PERM-FULL_TRAIN-MR00-PR004,A0,A0-RAW-ACCEPT-ALL,BNCI2014_001,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,4,689820135,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-BNCI2014_001-SAN-PERM-FULL_TRAIN-MR00-PR005,A0,A0-RAW-ACCEPT-ALL,BNCI2014_001,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,5,1889383544,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-BNCI2014_001-SAN-PERM-FULL_TRAIN-MR00-PR006,A0,A0-RAW-ACCEPT-ALL,BNCI2014_001,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,6,1451546675,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-BNCI2014_001-SAN-PERM-FULL_TRAIN-MR00-PR007,A0,A0-RAW-ACCEPT-ALL,BNCI2014_001,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,7,577034963,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-BNCI2014_001-SAN-PERM-FULL_TRAIN-MR00-PR008,A0,A0-RAW-ACCEPT-ALL,BNCI2014_001,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,8,1753574031,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-BNCI2014_001-SAN-PERM-FULL_TRAIN-MR00-PR009,A0,A0-RAW-ACCEPT-ALL,BNCI2014_001,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,9,1158658527,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-BNCI2014_001-SAN-PERM-FULL_TRAIN-MR00-PR010,A0,A0-RAW-ACCEPT-ALL,BNCI2014_001,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,10,1733947585,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-BNCI2014_001-SAN-PERM-FULL_TRAIN-MR00-PR011,A0,A0-RAW-ACCEPT-ALL,BNCI2014_001,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,11,1969661693,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-BNCI2014_001-SAN-PERM-FULL_TRAIN-MR00-PR012,A0,A0-RAW-ACCEPT-ALL,BNCI2014_001,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,12,1064562638,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-BNCI2014_001-SAN-PERM-FULL_TRAIN-MR00-PR013,A0,A0-RAW-ACCEPT-ALL,BNCI2014_001,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,13,1040076426,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-BNCI2014_001-SAN-PERM-FULL_TRAIN-MR00-PR014,A0,A0-RAW-ACCEPT-ALL,BNCI2014_001,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,14,730358264,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-BNCI2014_001-SAN-PERM-FULL_TRAIN-MR00-PR015,A0,A0-RAW-ACCEPT-ALL,BNCI2014_001,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,15,1699954998,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-BNCI2014_001-SAN-PERM-FULL_TRAIN-MR00-PR016,A0,A0-RAW-ACCEPT-ALL,BNCI2014_001,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,16,356557943,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-BNCI2014_001-SAN-PERM-FULL_TRAIN-MR00-PR017,A0,A0-RAW-ACCEPT-ALL,BNCI2014_001,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,17,1741835406,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
P02-A0-BNCI2014_001-SAN-PERM-FULL_TRAIN-MR00-PR018,A0,A0-RAW-ACCEPT-ALL,BNCI2014_001,FULL_TRAIN,SANITY,SAN-PERM,FIXED_BRANCH,0,18,1728898385,PERMUTATION,A0_PREDECLARED_MODEL_FAMILY,15,G15,True,True
