planned_run_cell_id,dataset_id,budget_id,budget_short,role_id,condition_id,condition_short,model_repeat_index,source_partition,terminal_status,metric_source,metric_file_exists,source_rows,resolved_branch
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,NEURAL,A4-C3-MULTI-PROB-AVG,C3,0,NEW_HIGH_BUDGET_64_128_256,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00.jsonl,DNN-EEGNET
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,NEURAL,A4-C3-MULTI-PROB-AVG,C3,1,NEW_HIGH_BUDGET_64_128_256,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01.jsonl,DNN-EEGNET
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,NEURAL,A4-C3-MULTI-PROB-AVG,C3,2,NEW_HIGH_BUDGET_64_128_256,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02.jsonl,DNN-EEGNET
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,NEURAL,A4-C3-MULTI-PROB-AVG,C3,1,REUSED_PREDECESSOR_ANCHOR_REPEAT,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01.jsonl,DNN-EEGNET
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,NEURAL,A4-C3-MULTI-PROB-AVG,C3,2,REUSED_PREDECESSOR_ANCHOR_REPEAT,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02.jsonl,DNN-EEGNET
P02-A4S-R1-Lee2019_MI-SSL-A4-C1-LONG-3P5S-FULL_TRAIN-MR01,Lee2019_MI,FULL_TRAIN,FULL,SSL,A4-C1-LONG-3P5S,C1,1,REUSED_PREDECESSOR_ANCHOR_REPEAT,INPUT_INCOMPATIBLE,,False,,
P02-A4S-R1-Lee2019_MI-SSL-A4-C1-LONG-3P5S-FULL_TRAIN-MR02,Lee2019_MI,FULL_TRAIN,FULL,SSL,A4-C1-LONG-3P5S,C1,2,REUSED_PREDECESSOR_ANCHOR_REPEAT,INPUT_INCOMPATIBLE,,False,,
P02-A4S-R1-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,SSL,A4-C1-LONG-3P5S,C1,0,NEW_HIGH_BUDGET_64_128_256,INPUT_INCOMPATIBLE,,False,,
P02-A4S-R1-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,SSL,A4-C1-LONG-3P5S,C1,1,NEW_HIGH_BUDGET_64_128_256,INPUT_INCOMPATIBLE,,False,,
P02-A4S-R1-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,SSL,A4-C1-LONG-3P5S,C1,2,NEW_HIGH_BUDGET_64_128_256,INPUT_INCOMPATIBLE,,False,,
P02-A4S-R1-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,16,SSL,A4-C1-LONG-3P5S,C1,0,REUSED_PREDECESSOR_MR00_PROBE,INPUT_INCOMPATIBLE,,False,,
P02-A4S-R1-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,SSL,A4-C1-LONG-3P5S,C1,1,REUSED_PREDECESSOR_ANCHOR_REPEAT,INPUT_INCOMPATIBLE,,False,,
P02-A4S-R1-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,SSL,A4-C1-LONG-3P5S,C1,2,REUSED_PREDECESSOR_ANCHOR_REPEAT,INPUT_INCOMPATIBLE,,False,,
P02-A4S-R1-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,SSL,A4-C1-LONG-3P5S,C1,0,NEW_HIGH_BUDGET_64_128_256,INPUT_INCOMPATIBLE,,False,,
P02-A4S-R1-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,SSL,A4-C1-LONG-3P5S,C1,1,NEW_HIGH_BUDGET_64_128_256,INPUT_INCOMPATIBLE,,False,,
P02-A4S-R1-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,SSL,A4-C1-LONG-3P5S,C1,2,NEW_HIGH_BUDGET_64_128_256,INPUT_INCOMPATIBLE,,False,,
P02-A4S-R1-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,32,SSL,A4-C1-LONG-3P5S,C1,0,REUSED_PREDECESSOR_MR00_PROBE,INPUT_INCOMPATIBLE,,False,,
P02-A4S-R1-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,4,SSL,A4-C1-LONG-3P5S,C1,0,REUSED_PREDECESSOR_MR00_PROBE,INPUT_INCOMPATIBLE,,False,,
P02-A4S-R1-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,SSL,A4-C1-LONG-3P5S,C1,0,NEW_HIGH_BUDGET_64_128_256,INPUT_INCOMPATIBLE,,False,,
P02-A4S-R1-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,SSL,A4-C1-LONG-3P5S,C1,1,NEW_HIGH_BUDGET_64_128_256,INPUT_INCOMPATIBLE,,False,,
P02-A4S-R1-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,SSL,A4-C1-LONG-3P5S,C1,2,NEW_HIGH_BUDGET_64_128_256,INPUT_INCOMPATIBLE,,False,,
P02-A4S-R1-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,SSL,A4-C1-LONG-3P5S,C1,1,REUSED_PREDECESSOR_ANCHOR_REPEAT,INPUT_INCOMPATIBLE,,False,,
P02-A4S-R1-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,SSL,A4-C1-LONG-3P5S,C1,2,REUSED_PREDECESSOR_ANCHOR_REPEAT,INPUT_INCOMPATIBLE,,False,,
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR01,Lee2019_MI,FULL_TRAIN,FULL,SSL,A4-C2-MULTI-HARD-VOTE,C2,1,REUSED_PREDECESSOR_ANCHOR_REPEAT,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR01.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR01.jsonl,SSL-CBRAMOD
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR02,Lee2019_MI,FULL_TRAIN,FULL,SSL,A4-C2-MULTI-HARD-VOTE,C2,2,REUSED_PREDECESSOR_ANCHOR_REPEAT,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR02.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR02.jsonl,SSL-CBRAMOD
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,SSL,A4-C2-MULTI-HARD-VOTE,C2,0,NEW_HIGH_BUDGET_64_128_256,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00.jsonl,SSL-CBRAMOD
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,SSL,A4-C2-MULTI-HARD-VOTE,C2,1,NEW_HIGH_BUDGET_64_128_256,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01.jsonl,SSL-CBRAMOD
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,SSL,A4-C2-MULTI-HARD-VOTE,C2,2,NEW_HIGH_BUDGET_64_128_256,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02.jsonl,SSL-CBRAMOD
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,16,SSL,A4-C2-MULTI-HARD-VOTE,C2,0,REUSED_PREDECESSOR_MR00_PROBE,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00.jsonl,SSL-CBRAMOD
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,SSL,A4-C2-MULTI-HARD-VOTE,C2,1,REUSED_PREDECESSOR_ANCHOR_REPEAT,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01.jsonl,SSL-CBRAMOD
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,SSL,A4-C2-MULTI-HARD-VOTE,C2,2,REUSED_PREDECESSOR_ANCHOR_REPEAT,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02.jsonl,SSL-CBRAMOD
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,SSL,A4-C2-MULTI-HARD-VOTE,C2,0,NEW_HIGH_BUDGET_64_128_256,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00.jsonl,SSL-CBRAMOD
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,SSL,A4-C2-MULTI-HARD-VOTE,C2,1,NEW_HIGH_BUDGET_64_128_256,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01.jsonl,SSL-CBRAMOD
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,SSL,A4-C2-MULTI-HARD-VOTE,C2,2,NEW_HIGH_BUDGET_64_128_256,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02.jsonl,SSL-CBRAMOD
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,32,SSL,A4-C2-MULTI-HARD-VOTE,C2,0,REUSED_PREDECESSOR_MR00_PROBE,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00.jsonl,SSL-CBRAMOD
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,4,SSL,A4-C2-MULTI-HARD-VOTE,C2,0,REUSED_PREDECESSOR_MR00_PROBE,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00.jsonl,SSL-CBRAMOD
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,SSL,A4-C2-MULTI-HARD-VOTE,C2,0,NEW_HIGH_BUDGET_64_128_256,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00.jsonl,SSL-CBRAMOD
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,SSL,A4-C2-MULTI-HARD-VOTE,C2,1,NEW_HIGH_BUDGET_64_128_256,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01.jsonl,SSL-CBRAMOD
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,SSL,A4-C2-MULTI-HARD-VOTE,C2,2,NEW_HIGH_BUDGET_64_128_256,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02.jsonl,SSL-CBRAMOD
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,SSL,A4-C2-MULTI-HARD-VOTE,C2,1,REUSED_PREDECESSOR_ANCHOR_REPEAT,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01.jsonl,SSL-CBRAMOD
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,SSL,A4-C2-MULTI-HARD-VOTE,C2,2,REUSED_PREDECESSOR_ANCHOR_REPEAT,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02.jsonl,SSL-CBRAMOD
P02-A4S-R1-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR01,Lee2019_MI,FULL_TRAIN,FULL,SSL,A4-C3-MULTI-PROB-AVG,C3,1,REUSED_PREDECESSOR_ANCHOR_REPEAT,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR01.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR01.jsonl,SSL-CBRAMOD
P02-A4S-R1-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR02,Lee2019_MI,FULL_TRAIN,FULL,SSL,A4-C3-MULTI-PROB-AVG,C3,2,REUSED_PREDECESSOR_ANCHOR_REPEAT,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR02.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR02.jsonl,SSL-CBRAMOD
P02-A4S-R1-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,SSL,A4-C3-MULTI-PROB-AVG,C3,0,NEW_HIGH_BUDGET_64_128_256,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00.jsonl,SSL-CBRAMOD
P02-A4S-R1-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,SSL,A4-C3-MULTI-PROB-AVG,C3,1,NEW_HIGH_BUDGET_64_128_256,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01.jsonl,SSL-CBRAMOD
P02-A4S-R1-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,SSL,A4-C3-MULTI-PROB-AVG,C3,2,NEW_HIGH_BUDGET_64_128_256,SUCCESS,metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02.json,True,raw_outputs/P02-A4S-R1-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02.jsonl,SSL-CBRAMOD
